CONTROL,TESTERID,am_indicator_first,STOTUNIT_FIRST,SAVLBAD_FIRST,first_visit_datetime,num_visits,STOTUNIT_TOTAL,SAVLBAD_ANY,was_first_visitor,RACE
RS-SA-0914-1,RS060,TRUE,3,1,2011-10-17T13:00:00Z,1,3,1,FALSE,1
RS-SA-0914-1,RS074,TRUE,7,1,2011-10-14T14:30:00Z,1,7,1,TRUE,4
RS-SA-0945-1,RS004,TRUE,3,1,2011-10-19T14:02:00Z,1,3,1,TRUE,1
RS-SA-0945-1,RS015,TRUE,NA,0,2011-10-21T14:00:00Z,2,1,1,FALSE,4
RS-SA-0947-1,RS004,FALSE,3,1,2011-10-19T18:03:00Z,1,3,1,TRUE,1
RS-SA-0947-1,RS015,TRUE,1,1,2011-10-20T14:00:00Z,1,1,1,FALSE,4
RS-SA-0968-1,RS060,FALSE,2,0,2011-10-20T17:30:00Z,1,2,0,FALSE,1
RS-SA-0968-1,RS074,TRUE,0,0,2011-10-19T13:15:00Z,1,0,0,TRUE,4
RS-SA-0973-1,RS060,TRUE,1,1,2011-10-18T13:00:00Z,1,1,1,TRUE,1
RS-SA-0973-1,RS074,TRUE,3,1,2011-10-21T13:15:00Z,1,3,1,FALSE,4
RS-SA-0976-1,RS060,TRUE,3,0,2011-10-21T13:00:00Z,1,3,0,FALSE,1
RS-SA-0976-1,RS074,TRUE,0,0,2011-10-20T13:00:00Z,1,0,0,TRUE,4
RS-SA-0981-1,RS060,FALSE,2,0,2011-10-18T18:00:00Z,1,2,0,TRUE,1
RS-SA-0981-1,RS074,FALSE,3,0,2011-10-21T18:15:00Z,1,3,0,FALSE,4
RS-SA-0982-1,RS060,FALSE,1,1,2011-10-21T18:00:00Z,1,1,1,FALSE,1
RS-SA-0982-1,RS074,FALSE,NA,0,2011-10-20T18:00:00Z,2,1,1,TRUE,4
RS-SA-1006-1,RS060,TRUE,1,1,2011-10-28T13:00:00Z,1,1,1,FALSE,1
RS-SA-1006-1,RS074,FALSE,7,1,2011-10-25T17:55:00Z,1,7,1,TRUE,4
RS-SA-1016-1,RS004,TRUE,2,1,2011-10-26T14:30:00Z,1,2,1,FALSE,1
RS-SA-1016-1,RS015,FALSE,1,1,2011-10-25T19:00:00Z,1,1,1,TRUE,4
RS-SA-1110-1,RS004,TRUE,3,1,2011-10-28T14:02:00Z,1,3,1,TRUE,1
RS-SA-1110-1,RS019,TRUE,2,1,2011-10-29T14:02:00Z,1,2,1,FALSE,4
RS-SA-1201-1,RS004,FALSE,4,1,2011-11-03T18:00:00Z,1,4,1,TRUE,1
RS-SA-1201-1,RS064,FALSE,1,1,2011-11-04T17:00:00Z,1,1,1,FALSE,4
RS-SA-1204-1,RS004,TRUE,2,0,2011-11-09T14:01:00Z,1,2,0,FALSE,1
RS-SA-1204-1,RS015,TRUE,2,0,2011-11-05T13:00:00Z,1,2,0,TRUE,4
RS-SA-1209-1,RS060,FALSE,2,1,2011-11-08T17:00:00Z,1,2,1,TRUE,1
RS-SA-1209-1,RS074,TRUE,7,1,2011-11-09T14:00:00Z,1,7,1,FALSE,4
RS-SA-1212-1,RS060,FALSE,1,1,2011-11-10T18:00:00Z,1,1,1,FALSE,1
RS-SA-1212-1,RS074,FALSE,5,0,2011-11-08T18:00:00Z,1,5,0,TRUE,4
RS-SA-1213-1,RS060,FALSE,2,1,2011-11-09T18:00:00Z,1,2,1,TRUE,1
RS-SA-1213-1,RS074,FALSE,5,1,2011-11-10T19:00:00Z,1,5,1,FALSE,4
RS-SA-1307-1,RS004,FALSE,5,0,2011-11-09T19:00:00Z,1,5,0,TRUE,1
RS-SA-1307-1,RS019,FALSE,3,1,2011-11-10T20:00:00Z,1,3,1,FALSE,4
RS-SA-1321-1,RS004,TRUE,2,0,2011-11-10T14:00:00Z,1,2,0,TRUE,1
RS-SA-1321-1,RS019,TRUE,1,1,2011-11-11T14:00:00Z,1,1,1,FALSE,4
RS-SA-1322-1,RS004,NA,NA,NA,NA,1,NA,NA,NA,1
RS-SA-1322-1,RS019,NA,NA,NA,NA,1,NA,NA,NA,4
RS-SA-1324-1,RS004,TRUE,1,0,2011-11-11T14:02:00Z,1,1,0,FALSE,1
RS-SA-1324-1,RS064,FALSE,3,0,2011-11-09T20:00:00Z,1,3,0,TRUE,4
RS-SA-1331-1,RS004,TRUE,NA,NA,2011-11-09T14:05:00Z,1,NA,NA,TRUE,1
RS-SA-1331-1,RS064,FALSE,6,1,2011-11-10T18:10:00Z,1,6,1,FALSE,4
RS-SA-1701-1,RS076,FALSE,2,1,2011-12-08T20:30:00Z,1,2,1,FALSE,4
RS-SA-1701-1,RS082,FALSE,0,1,2011-12-07T18:00:00Z,1,0,1,TRUE,1
RS-SA-201-1,RS060,NA,NA,NA,NA,1,NA,NA,NA,1
RS-SA-201-1,RS074,NA,NA,NA,NA,1,NA,NA,NA,4
RS-SA-202-1,RS060,FALSE,1,1,2011-08-26T18:00:00Z,1,1,1,FALSE,1
RS-SA-202-1,RS074,TRUE,1,1,2011-08-25T14:05:00Z,1,1,1,TRUE,4
RS-SA-2215-1,RS060,TRUE,3,1,2012-01-11T15:30:00Z,1,3,1,TRUE,1
RS-SA-2215-1,RS074,TRUE,1,1,2012-01-12T16:00:00Z,1,1,1,FALSE,4
RS-SA-2221-1,RS064,FALSE,5,0,2012-01-12T19:00:00Z,1,5,0,FALSE,4
RS-SA-2221-1,RS093,FALSE,3,1,2012-01-11T17:05:00Z,1,3,1,TRUE,1
RS-SA-2223-1,RS060,TRUE,0,0,2012-01-12T14:30:00Z,1,0,0,TRUE,1
RS-SA-2223-1,RS074,TRUE,0,0,2012-01-13T15:30:00Z,2,0,0,FALSE,4
RS-SA-2226-1,RS060,FALSE,2,1,2012-01-12T17:30:00Z,1,2,1,FALSE,1
RS-SA-2226-1,RS074,TRUE,1,1,2012-01-11T16:30:00Z,1,1,1,TRUE,4
RS-SA-2230-1,RS019,FALSE,3,1,2012-01-12T20:30:00Z,1,3,1,FALSE,4
RS-SA-2230-1,RS100,FALSE,2,0,2012-01-11T20:00:00Z,1,2,0,TRUE,1
RS-SA-2232-1,RS019,TRUE,3,0,2012-01-13T16:02:00Z,1,3,0,TRUE,4
RS-SA-2232-1,RS100,FALSE,1,1,2012-01-14T20:00:00Z,1,1,1,FALSE,1
RS-SA-2237-1,RS060,FALSE,1,1,2012-01-12T20:30:00Z,1,1,1,TRUE,1
RS-SA-2237-1,RS074,FALSE,2,1,2012-01-13T19:30:00Z,1,2,1,FALSE,4
RS-SA-2315-1,RS019,FALSE,2,0,2012-01-21T19:00:00Z,1,2,0,FALSE,4
RS-SA-2315-1,RS093,FALSE,1,1,2012-01-20T19:04:00Z,1,1,1,TRUE,1
RS-SA-2317-1,RS019,NA,NA,NA,NA,1,NA,NA,NA,4
RS-SA-2317-1,RS093,NA,NA,NA,NA,1,NA,NA,NA,1
RS-SA-2322-1,RS060,FALSE,1,1,2012-01-21T18:15:00Z,1,1,1,FALSE,1
RS-SA-2322-1,RS074,FALSE,5,0,2012-01-20T18:00:00Z,1,5,0,TRUE,4
RS-SA-2404-1,RS060,FALSE,2,1,2012-01-28T17:00:00Z,1,2,1,FALSE,1
RS-SA-2404-1,RS074,FALSE,3,1,2012-01-27T17:00:00Z,1,3,1,TRUE,4
RS-SA-2408-1,RS060,FALSE,2,0,2012-01-29T17:00:00Z,1,2,0,FALSE,1
RS-SA-2408-1,RS074,FALSE,3,1,2012-01-27T20:00:00Z,1,3,1,TRUE,4
RS-SA-2409-1,RS060,FALSE,3,1,2012-01-26T17:00:00Z,1,3,1,TRUE,1
RS-SA-2409-1,RS074,FALSE,4,1,2012-01-30T18:05:00Z,1,4,1,FALSE,4
RS-SA-2719-1,RS076,FALSE,1,1,2012-02-17T17:50:00Z,1,1,1,FALSE,4
RS-SA-2719-1,RS082,TRUE,2,1,2012-02-16T16:15:00Z,1,2,1,TRUE,1
RS-SA-2902-1,RS006,TRUE,1,1,2012-03-05T16:20:00Z,1,1,1,FALSE,1
RS-SA-2902-1,RS014,FALSE,1,1,2012-03-02T19:00:00Z,2,1,1,TRUE,4
RS-SA-2916-1,RS006,FALSE,0,0,2012-02-29T19:15:00Z,1,0,0,FALSE,1
RS-SA-2916-1,RS014,FALSE,1,1,2012-02-28T19:00:00Z,1,1,1,TRUE,4
RS-SA-2923-1,RS006,TRUE,1,1,2012-02-29T15:30:00Z,1,1,1,TRUE,1
RS-SA-2923-1,RS014,TRUE,1,1,2012-03-01T15:50:00Z,1,1,1,FALSE,4
RS-SA-2924-1,RS007,FALSE,0,0,2012-03-02T17:14:00Z,1,0,0,FALSE,1
RS-SA-2924-1,RS019,FALSE,1,1,2012-02-29T19:00:00Z,1,1,1,TRUE,4
RS-SA-2925-1,RS007,FALSE,0,0,2012-02-29T17:17:00Z,1,0,0,TRUE,1
RS-SA-2925-1,RS015,TRUE,1,1,2012-03-02T16:00:00Z,1,1,1,FALSE,4
RS-SA-2934-1,RS006,TRUE,1,1,2012-03-02T16:00:00Z,1,1,1,FALSE,1
RS-SA-2934-1,RS014,TRUE,1,1,2012-02-29T15:20:00Z,1,1,1,TRUE,4
RS-SA-2936-1,RS007,TRUE,0,0,2012-03-02T15:00:00Z,1,0,0,FALSE,1
RS-SA-2936-1,RS019,TRUE,1,1,2012-03-01T15:00:00Z,1,1,1,TRUE,4
RS-SA-2937-1,RS006,TRUE,0,0,2012-03-02T14:04:00Z,1,0,0,TRUE,1
RS-SA-2937-1,RS014,FALSE,0,0,2012-03-05T20:00:00Z,1,0,0,FALSE,4
RS-SA-2940-1,RS007,FALSE,1,1,2012-03-02T17:45:00Z,1,1,1,FALSE,1
RS-SA-2940-1,RS019,FALSE,1,1,2012-03-01T18:00:00Z,1,1,1,TRUE,4
RS-SA-3003-1,RS006,TRUE,1,1,2012-03-06T14:05:00Z,1,1,1,TRUE,1
RS-SA-3003-1,RS014,TRUE,2,0,2012-03-07T15:00:00Z,1,2,0,FALSE,4
RS-SA-3008-1,RS007,FALSE,0,0,2012-03-09T19:05:00Z,1,0,0,FALSE,1
RS-SA-3008-1,RS019,FALSE,1,1,2012-03-06T18:00:00Z,1,1,1,TRUE,4
RS-SA-3009-1,RS007,FALSE,0,0,2012-03-07T18:54:00Z,1,0,0,TRUE,1
RS-SA-3009-1,RS019,FALSE,0,0,2012-03-08T19:20:00Z,1,0,0,FALSE,4
RS-SA-3012-1,RS006,FALSE,0,1,2012-03-08T21:00:00Z,2,1,1,FALSE,1
RS-SA-3012-1,RS014,FALSE,0,0,2012-03-07T21:10:00Z,1,0,0,TRUE,4
RS-SA-3014-1,RS007,FALSE,0,0,2012-03-07T20:37:00Z,1,0,0,FALSE,1
RS-SA-3014-1,RS019,FALSE,1,1,2012-03-06T20:30:00Z,1,1,1,TRUE,4
RS-SA-3020-1,RS006,FALSE,1,1,2012-03-08T20:15:00Z,1,1,1,FALSE,1
RS-SA-3020-1,RS014,FALSE,1,1,2012-03-07T19:30:00Z,1,1,1,TRUE,4
RS-SA-3024-1,RS007,TRUE,NA,0,2012-03-10T16:00:00Z,1,NA,0,FALSE,1
RS-SA-3024-1,RS019,FALSE,1,1,2012-03-08T18:00:00Z,1,1,1,TRUE,4
RS-SA-3027-1,RS007,FALSE,0,0,2012-03-09T19:51:00Z,1,0,0,TRUE,1
RS-SA-3027-1,RS019,FALSE,1,1,2012-03-12T18:30:00Z,1,1,1,FALSE,4
RS-SA-3204-1,RS007,TRUE,1,1,2012-03-23T15:31:00Z,2,5,1,FALSE,1
RS-SA-3204-1,RS019,FALSE,1,1,2012-03-20T19:00:00Z,1,1,1,TRUE,4
RS-SA-3207-1,RS007,FALSE,1,1,2012-03-21T17:49:00Z,1,1,1,TRUE,1
RS-SA-3207-1,RS015,TRUE,3,1,2012-03-23T15:12:00Z,1,3,1,FALSE,4
RS-SA-3208-1,RS007,FALSE,5,0,2012-03-23T17:30:00Z,1,5,0,FALSE,1
RS-SA-3208-1,RS019,TRUE,1,1,2012-03-20T15:30:00Z,1,1,1,TRUE,4
RS-SA-3209-1,RS007,FALSE,0,0,2012-03-21T17:38:00Z,1,0,0,TRUE,1
RS-SA-3209-1,RS019,FALSE,5,0,2012-03-22T17:00:00Z,1,5,0,FALSE,4
RS-SB-0303-1,RS003,NA,NA,NA,NA,1,NA,NA,NA,2
RS-SB-0404-1,RS003,TRUE,9,0,2011-09-08T13:31:00Z,1,9,0,TRUE,2
RS-SB-0404-1,RS075,FALSE,4,0,2011-09-08T17:05:00Z,1,4,0,FALSE,1
RS-SB-0405-1,RS007,TRUE,2,0,2011-09-09T15:10:00Z,1,2,0,TRUE,1
RS-SB-0405-1,RS061,FALSE,1,0,2011-09-12T20:25:00Z,1,1,0,FALSE,2
RS-SB-0406-1,RS006,FALSE,1,1,2011-09-13T19:05:00Z,1,1,1,FALSE,1
RS-SB-0406-1,RS031,TRUE,5,1,2011-09-12T14:13:00Z,1,5,1,TRUE,2
RS-SB-0506-1,RS006,TRUE,1,0,2011-09-15T14:10:00Z,1,1,0,FALSE,1
RS-SB-0506-1,RS067,FALSE,3,0,2011-09-14T16:00:00Z,1,3,0,TRUE,2
RS-SB-0510-1,RS005,TRUE,4,1,2011-09-17T14:00:00Z,1,4,1,TRUE,2
RS-SB-0510-1,RS006,TRUE,1,0,2011-09-19T14:50:00Z,1,1,0,FALSE,1
RS-SB-0511-1,RS003,FALSE,4,1,2011-09-20T17:05:00Z,1,4,1,FALSE,2
RS-SB-0511-1,RS075,TRUE,1,1,2011-09-17T14:30:00Z,1,1,1,TRUE,1
RS-SB-0701-1,RS003,FALSE,5,1,2011-10-03T17:00:00Z,1,5,1,FALSE,2
RS-SB-0701-1,RS075,TRUE,1,1,2011-09-29T14:02:00Z,1,1,1,TRUE,1
RS-SB-0814-1,RS004,NA,NA,NA,NA,1,NA,NA,NA,1
RS-SB-0814-1,RS061,NA,NA,NA,NA,1,NA,NA,NA,2
RS-SB-0905-1,RS003,FALSE,2,1,2011-10-14T16:45:00Z,1,2,1,FALSE,2
RS-SB-0905-1,RS075,TRUE,4,0,2011-10-13T14:05:00Z,1,4,0,TRUE,1
RS-SB-0939-1,RS004,FALSE,1,1,2011-10-13T17:30:00Z,1,1,1,TRUE,1
RS-SB-0939-1,RS061,FALSE,1,1,2011-10-17T16:10:00Z,1,1,1,FALSE,2
RS-SB-0943-1,RS003,TRUE,1,0,2011-10-18T14:47:00Z,1,1,0,FALSE,2
RS-SB-0943-1,RS075,FALSE,2,1,2011-10-17T18:40:00Z,1,2,1,TRUE,1
RS-SB-0946-1,RS003,FALSE,NA,0,2011-10-17T20:00:00Z,1,NA,0,TRUE,2
RS-SB-0946-1,RS075,FALSE,4,0,2011-10-19T17:45:00Z,1,4,0,FALSE,1
RS-SB-0947-1,RS003,NA,NA,NA,NA,1,NA,NA,NA,2
RS-SB-0947-1,RS075,NA,NA,NA,NA,1,NA,NA,NA,1
RS-SB-0950-1,RS003,FALSE,0,0,2011-10-18T17:42:00Z,1,0,0,TRUE,2
RS-SB-0950-1,RS075,TRUE,3,1,2011-10-20T12:50:00Z,1,3,1,FALSE,1
RS-SB-0951-1,RS003,TRUE,3,0,2011-10-21T13:30:00Z,1,3,0,FALSE,2
RS-SB-0951-1,RS075,FALSE,1,0,2011-10-17T17:10:00Z,1,1,0,TRUE,1
RS-SB-0959-1,RS003,TRUE,4,0,2011-10-21T13:00:00Z,1,4,0,FALSE,2
RS-SB-0959-1,RS075,FALSE,8,0,2011-10-20T18:10:00Z,1,8,0,TRUE,1
RS-SB-1008-1,RS003,FALSE,3,0,2011-10-25T17:00:00Z,1,3,0,TRUE,2
RS-SB-1008-1,RS075,FALSE,4,0,2011-10-26T18:00:00Z,1,4,0,FALSE,1
RS-SB-1016-1,RS003,TRUE,0,0,2011-10-26T13:00:00Z,1,0,0,TRUE,2
RS-SB-1016-1,RS075,FALSE,1,1,2011-10-27T18:30:00Z,1,1,1,FALSE,1
RS-SB-1114-1,RS006,TRUE,2,0,2011-10-28T14:30:00Z,1,2,0,TRUE,1
RS-SB-1114-1,RS031,TRUE,2,0,2011-10-29T14:30:00Z,1,2,0,FALSE,2
RS-SB-1203-1,RS004,TRUE,6,0,2011-11-03T15:00:00Z,1,6,0,TRUE,1
RS-SB-1203-1,RS061,FALSE,1,1,2011-11-07T20:00:00Z,1,1,1,FALSE,2
RS-SB-1207-1,RS003,TRUE,5,1,2011-11-04T13:50:00Z,1,5,1,FALSE,2
RS-SB-1207-1,RS075,FALSE,6,1,2011-11-03T16:45:00Z,1,6,1,TRUE,1
RS-SB-1208-1,RS003,TRUE,5,1,2011-11-03T14:00:00Z,1,5,1,TRUE,2
RS-SB-1208-1,RS075,FALSE,0,0,2011-11-04T19:00:00Z,2,1,1,FALSE,1
RS-SB-1210-1,RS003,TRUE,NA,0,2011-11-10T15:00:00Z,2,NA,0,TRUE,2
RS-SB-1210-1,RS075,TRUE,NA,0,2011-11-11T16:30:00Z,2,3,1,FALSE,1
RS-SB-1212-1,RS003,FALSE,5,0,2011-11-09T18:00:00Z,1,5,0,TRUE,2
RS-SB-1212-1,RS075,FALSE,3,0,2011-11-10T18:10:00Z,1,3,0,FALSE,1
RS-SB-1224-1,RS060,TRUE,1,1,2011-11-09T14:30:00Z,1,1,1,FALSE,1
RS-SB-1224-1,RS079,TRUE,NA,0,2011-11-08T16:50:00Z,2,2,0,TRUE,2
RS-SB-1324-1,RS060,FALSE,2,0,2011-11-17T19:00:00Z,1,2,0,FALSE,1
RS-SB-1324-1,RS079,FALSE,1,0,2011-11-16T17:30:00Z,1,1,0,TRUE,2
RS-SB-1344-1,RS060,TRUE,4,0,2011-11-17T14:00:00Z,1,4,0,FALSE,1
RS-SB-1344-1,RS079,FALSE,0,0,2011-11-16T17:30:00Z,2,4,0,TRUE,2
RS-SB-1705-1,RS082,FALSE,0,0,2011-12-12T21:00:00Z,1,0,0,TRUE,1
RS-SB-1705-1,RS089,FALSE,0,1,2011-12-13T20:50:00Z,1,0,1,FALSE,2
RS-SB-1709-1,RS024,FALSE,0,1,2011-12-10T17:48:00Z,1,0,1,FALSE,2
RS-SB-1709-1,RS075,FALSE,NA,0,2011-12-09T18:20:00Z,2,5,1,TRUE,1
RS-SB-1807-1,RS055,TRUE,1,0,2011-12-16T16:20:00Z,1,1,0,FALSE,2
RS-SB-1807-1,RS094,TRUE,4,1,2011-12-15T15:30:00Z,2,5,1,TRUE,1
RS-SB-1812-1,RS094,TRUE,0,0,2011-12-19T15:00:00Z,1,0,0,FALSE,1
RS-SB-1812-1,RS096,FALSE,0,1,2011-12-15T18:00:00Z,2,0,1,TRUE,2
RS-SB-1825-1,RS094,FALSE,4,0,2011-12-16T17:55:00Z,1,4,0,TRUE,1
RS-SB-1825-1,RS101,FALSE,1,1,2011-12-19T18:00:00Z,1,1,1,FALSE,2
RS-SB-1910-1,RS061,FALSE,1,1,2011-12-20T18:15:00Z,1,1,1,TRUE,2
RS-SB-1910-1,RS086,FALSE,4,1,2011-12-21T18:15:00Z,1,4,1,FALSE,1
RS-SB-1912-1,RS084,FALSE,3,0,2011-12-21T17:22:00Z,1,3,0,TRUE,2
RS-SB-1912-1,RS093,FALSE,4,0,2011-12-23T18:00:00Z,1,4,0,FALSE,1
RS-SB-202-1,RS006,NA,NA,NA,NA,1,NA,NA,NA,1
RS-SB-202-1,RS031,NA,NA,NA,NA,1,NA,NA,NA,2
RS-SB-211-1,RS024,TRUE,2,0,2011-08-29T14:00:00Z,1,2,0,FALSE,2
RS-SB-211-1,RS060,FALSE,1,1,2011-08-25T17:00:00Z,1,1,1,TRUE,1
RS-SB-2111-1,RS003,FALSE,3,0,2012-01-07T18:00:00Z,1,3,0,FALSE,2
RS-SB-2111-1,RS090,FALSE,2,1,2012-01-06T18:20:00Z,2,3,1,TRUE,1
RS-SB-2204-1,RS003,FALSE,0,1,2012-01-10T18:59:00Z,1,0,1,TRUE,2
RS-SB-2204-1,RS090,FALSE,1,1,2012-01-11T19:00:00Z,1,1,1,FALSE,1
RS-SB-2209-1,RS003,FALSE,4,1,2012-01-12T17:05:00Z,2,4,1,FALSE,2
RS-SB-2209-1,RS075,TRUE,0,0,2012-01-11T16:00:00Z,2,0,0,TRUE,1
RS-SB-2212-1,RS003,FALSE,0,0,2012-01-11T21:00:00Z,1,0,0,TRUE,2
RS-SB-2212-1,RS085,FALSE,0,0,2012-01-13T19:00:00Z,1,0,0,FALSE,1
RS-SB-2302-1,RS006,TRUE,0,0,2012-01-20T15:00:00Z,1,0,0,FALSE,1
RS-SB-2302-1,RS102,FALSE,0,0,2012-01-18T18:28:00Z,1,0,0,TRUE,2
RS-SB-2304-1,RS094,FALSE,0,0,2012-01-20T20:00:00Z,1,0,0,FALSE,1
RS-SB-2304-1,RS103,FALSE,0,0,2012-01-19T20:30:00Z,1,0,0,TRUE,2
RS-SB-2310-1,RS003,FALSE,1,0,2012-01-19T17:00:00Z,1,1,0,TRUE,2
RS-SB-2310-1,RS075,FALSE,1,0,2012-01-20T17:25:00Z,2,3,1,FALSE,1
RS-SB-2701-1,RS003,FALSE,0,0,2012-02-20T17:00:00Z,1,0,0,FALSE,2
RS-SB-2701-1,RS075,TRUE,1,1,2012-02-18T16:35:00Z,1,1,1,TRUE,1
RS-SB-2707-1,RS003,FALSE,3,0,2012-02-18T19:35:00Z,1,3,0,FALSE,2
RS-SB-2707-1,RS075,TRUE,0,0,2012-02-17T16:15:00Z,1,0,0,TRUE,1
RS-SB-2711-1,RS052,FALSE,3,0,2012-02-16T19:10:00Z,1,3,0,FALSE,2
RS-SB-2711-1,RS082,TRUE,0,0,2012-02-15T16:00:00Z,1,0,0,TRUE,1
RS-SB-2803-1,RS007,FALSE,0,0,2012-02-23T18:10:00Z,1,0,0,TRUE,1
RS-SB-2803-1,RS061,FALSE,1,1,2012-02-24T20:13:00Z,1,1,1,FALSE,2
RS-SB-2903-1,RS088,FALSE,2,0,2012-02-29T18:10:00Z,1,2,0,FALSE,2
RS-SB-2903-1,RS094,FALSE,3,0,2012-02-28T18:00:00Z,1,3,0,TRUE,1
RS-SB-2922-1,RS061,TRUE,0,0,2012-03-03T16:10:00Z,1,0,0,TRUE,2
RS-SB-2922-1,RS093,TRUE,3,0,2012-03-06T15:40:00Z,1,3,0,FALSE,1
RS-SB-2923-1,RS025,TRUE,0,0,2012-03-02T14:45:00Z,1,0,0,TRUE,1
RS-SB-2923-1,RS102,TRUE,0,0,2012-03-03T15:00:00Z,1,0,0,FALSE,2
RS-SB-2934-1,RS007,FALSE,0,0,2012-03-05T19:37:00Z,1,0,0,FALSE,1
RS-SB-2934-1,RS084,FALSE,0,0,2012-03-02T21:35:00Z,1,0,0,TRUE,2
RS-SB-2940-1,RS007,FALSE,0,0,2012-03-05T17:39:00Z,1,0,0,FALSE,1
RS-SB-2940-1,RS061,FALSE,0,0,2012-03-03T19:00:00Z,1,0,0,TRUE,2
RS-SB-3007-1,RS061,FALSE,0,0,2012-03-08T21:15:00Z,1,0,0,FALSE,2
RS-SB-3007-1,RS093,FALSE,3,0,2012-03-07T18:48:00Z,1,3,0,TRUE,1
RS-SB-3008-1,RS061,FALSE,0,0,2012-03-08T19:15:00Z,1,0,0,TRUE,2
RS-SB-3008-1,RS093,TRUE,0,0,2012-03-12T15:50:00Z,1,0,0,FALSE,1
RS-SB-3010-1,RS061,FALSE,0,0,2012-03-07T20:50:00Z,1,0,0,TRUE,2
RS-SB-3010-1,RS093,FALSE,0,0,2012-03-10T18:20:00Z,1,0,0,FALSE,1
RS-SB-3208-1,RS006,TRUE,0,0,2012-03-23T15:55:00Z,1,0,0,FALSE,1
RS-SB-3208-1,RS088,FALSE,1,1,2012-03-20T18:20:00Z,1,1,1,TRUE,2
RS-SB-3211-1,RS088,FALSE,0,0,2012-03-23T18:45:00Z,1,0,0,FALSE,2
RS-SB-3211-1,RS094,FALSE,0,0,2012-03-21T17:05:00Z,1,0,0,TRUE,1
RS-SH-0301-1,RS006,TRUE,4,1,2011-08-30T15:05:00Z,1,4,1,TRUE,1
RS-SH-0301-1,RS018,FALSE,4,0,2011-08-31T19:30:00Z,1,4,0,FALSE,3
RS-SH-0405-1,RS056,FALSE,1,1,2011-09-10T16:48:00Z,1,1,1,FALSE,3
RS-SH-0405-1,RS060,TRUE,1,1,2011-09-09T14:00:00Z,1,1,1,TRUE,1
RS-SH-0406-1,RS077,FALSE,5,0,2011-09-14T17:00:00Z,1,5,0,TRUE,1
RS-SH-0510-1,RS058,FALSE,3,1,2011-09-15T19:00:00Z,1,3,1,TRUE,3
RS-SH-0510-1,RS075,FALSE,2,1,2011-09-17T18:45:00Z,1,2,1,FALSE,1
RS-SH-0803-1,RS018,NA,NA,NA,NA,1,NA,NA,NA,3
RS-SH-0803-1,RS077,NA,NA,NA,NA,1,NA,NA,NA,1
RS-SH-0804-1,RS018,NA,NA,NA,NA,1,NA,NA,NA,3
RS-SH-0804-1,RS077,NA,NA,NA,NA,1,NA,NA,NA,1
RS-SH-0922-1,RS018,NA,NA,NA,NA,1,NA,NA,NA,3
RS-SH-0922-1,RS077,NA,NA,NA,NA,1,NA,NA,NA,1
RS-SH-0923-1,RS018,FALSE,2,0,2011-10-14T17:30:00Z,1,2,0,FALSE,3
RS-SH-0923-1,RS077,FALSE,3,1,2011-10-13T18:50:00Z,1,3,1,TRUE,1
RS-SH-0940-1,RS056,TRUE,0,1,2011-10-18T14:00:00Z,1,0,1,TRUE,3
RS-SH-0940-1,RS060,FALSE,1,1,2011-10-19T18:00:00Z,1,1,1,FALSE,1
RS-SH-0943-1,RS056,TRUE,2,0,2011-10-22T13:40:00Z,1,2,0,FALSE,3
RS-SH-0943-1,RS060,TRUE,0,0,2011-10-19T13:00:00Z,1,0,0,TRUE,1
RS-SH-0954-1,RS056,FALSE,1,0,2011-10-20T17:00:00Z,1,1,0,TRUE,3
RS-SH-0954-1,RS060,TRUE,1,1,2011-10-22T13:00:00Z,1,1,1,FALSE,1
RS-SH-0965-1,RS056,TRUE,1,0,2011-10-21T13:00:00Z,1,1,0,FALSE,3
RS-SH-0965-1,RS060,FALSE,2,0,2011-10-17T19:30:00Z,1,2,0,TRUE,1
RS-SH-0968-1,RS056,TRUE,1,0,2011-10-19T13:44:00Z,1,1,0,TRUE,3
RS-SH-0968-1,RS060,TRUE,1,1,2011-10-20T13:00:00Z,1,1,1,FALSE,1
RS-SH-1003-1,RS056,TRUE,1,1,2011-10-28T14:15:00Z,1,1,1,FALSE,3
RS-SH-1003-1,RS060,TRUE,4,0,2011-10-27T13:00:00Z,1,4,0,TRUE,1
RS-SH-1005-1,RS056,FALSE,1,1,2011-10-28T18:10:00Z,1,1,1,FALSE,3
RS-SH-1005-1,RS060,FALSE,6,1,2011-10-27T18:00:00Z,1,6,1,TRUE,1
RS-SH-1009-1,RS056,TRUE,1,1,2011-10-29T12:45:00Z,1,1,1,FALSE,3
RS-SH-1009-1,RS060,FALSE,1,1,2011-10-26T18:00:00Z,1,1,1,TRUE,1
RS-SH-1013-1,RS056,TRUE,1,1,2011-10-27T13:30:00Z,1,1,1,FALSE,3
RS-SH-1013-1,RS060,TRUE,1,1,2011-10-26T13:00:00Z,1,1,1,TRUE,1
RS-SH-1020-1,RS056,FALSE,1,1,2011-10-27T16:30:00Z,1,1,1,TRUE,3
RS-SH-1020-1,RS060,TRUE,1,1,2011-10-29T13:00:00Z,1,1,1,FALSE,1
RS-SH-1022-1,RS056,FALSE,1,1,2011-10-25T16:05:00Z,1,1,1,TRUE,3
RS-SH-1022-1,RS060,FALSE,2,0,2011-10-28T17:30:00Z,1,2,0,FALSE,1
RS-SH-1205-1,RS056,TRUE,1,1,2011-11-08T14:10:00Z,1,1,1,FALSE,3
